t,avg_water_temp,n_active_bubbles,retentained,dissolved,degraded,precipitated,leached
597.2490233,99.93435669,2438,95.31611446,0.025984897,4.510613511,0.147287134,0.173272031
597.7508774,99.93457031,2423,95.30277359,0.0259706,4.523821856,0.14743395,0.17340455
598.2531668,99.93353271,2418,95.28933233,0.025959612,4.537142491,0.147565567,0.173525179
598.7557583,99.93499756,2421,95.27601657,0.025770845,4.550326673,0.147885916,0.173656761
599.2567743,99.93630981,2422,95.26274473,0.025439902,4.563454543,0.148360826,0.173800728
599.7572358,99.93597412,2432,95.24941014,0.02531795,4.576653866,0.148618044,0.173935994
600.2595908,99.93624878,2426,95.23600653,0.025258871,4.589929924,0.148804679,0.17406355
600.7615307,99.9364624,2392,95.22254644,0.025246172,4.603266168,0.148941224,0.174187396
601.2637097,99.93548584,2386,95.20889809,0.02530145,4.616799363,0.149001095,0.174302545
601.7664066,99.93463135,2401,95.19516817,0.025392454,4.630404305,0.149035068,0.174427522
602.267539,99.93475342,2413,95.1815261,0.025490319,4.643916557,0.14906702,0.174557339
602.7684542,99.93496704,2414,95.16795306,0.025581351,4.657355438,0.149110149,0.1746915
603.2692431,99.93515015,2433,95.15449297,0.025653228,4.67067677,0.14917703,0.174830258
603.770895,99.93539429,2434,95.14097641,0.025710036,4.684054915,0.149258643,0.174968679
604.2711993,99.93582153,2445,95.12749121,0.025721496,4.697424384,0.149362906,0.175084402
604.7728782,99.93563843,2462,95.11394327,0.025782126,4.710862622,0.149411979,0.175194105
605.2741417,99.93569946,2427,95.10036396,0.025854449,4.724329673,0.149451921,0.17530637
605.774197,99.93566895,2448,95.08682229,0.0259329,4.737759577,0.149485233,0.175418133
606.2754688,99.93536377,2426,95.07320532,0.026010398,4.751268909,0.149515371,0.175525769
606.7756866,99.93502808,2406,95.0595758,0.026065882,4.764792412,0.149565903,0.175631785
607.2761489,99.93536377,2384,95.04599649,0.026106152,4.778258278,0.149639084,0.175745236
607.7767626,99.93585205,2366,95.03234814,0.026156353,4.791791121,0.149704384,0.175860737
608.2778196,99.93621826,2385,95.01853037,0.026183184,4.805504087,0.149782357,0.175965541
608.7786599,99.9364624,2391,95.00478163,0.02623181,4.819141897,0.149844667,0.176076477
609.2797297,99.93719482,2386,94.99108936,0.02626533,4.832718003,0.149927309,0.176192639
609.7804201,99.93811035,2370,94.97748494,0.026256491,4.846211347,0.150047223,0.176303714
610.2814548,99.93850708,2365,94.96379267,0.026227119,4.859804703,0.150175507,0.176402626
610.7825112,99.93960571,2372,94.95023845,0.026104062,4.873246808,0.150410676,0.176514738
611.2826748,99.93878174,2375,94.93644578,0.026048386,4.886957323,0.150548508,0.176596894
611.7830474,99.93936157,2353,94.92282254,0.026039844,4.900484246,0.15065337,0.176693214
612.2834064,99.94003296,2381,94.90913655,0.026053267,4.91405894,0.150751247,0.176804514
612.7840458,99.9407959,2404,94.89549448,0.025975499,4.927582875,0.150947148,0.176922647
613.2851756,99.94100952,2395,94.88175201,0.025883567,4.941213606,0.151150819,0.177034386
613.7866577,99.94033813,2358,94.86805974,0.025859487,4.954792749,0.151288026,0.177147513
614.2873435,99.93991089,2359,94.85429217,0.025889538,4.968444181,0.151374112,0.17726365
614.7887844,99.93908691,2383,94.84046185,0.025945236,4.982165552,0.151427365,0.177372601
615.290741,99.9382019,2398,94.82640562,0.026037567,4.996109763,0.151447048,0.177484615
615.792166,99.93838501,2402,94.81270708,0.026076155,5.009684919,0.151531848,0.177608003
616.2944895,99.93804932,2409,94.79888303,0.026076339,5.023387005,0.151653624,0.177729963
616.7948074,99.93807983,2431,94.78522214,0.026006804,5.036928813,0.151842244,0.177849048
617.295373,99.93829346,2423,94.77151104,0.025921962,5.050526018,0.152040976,0.177962938
617.7979693,99.93817139,2406,94.75777485,0.025891214,5.064154577,0.15217936,0.178070574
618.2996451,99.93844604,2393,94.74407631,0.025647828,5.077741217,0.15253465,0.178182478
618.8000497,99.93841553,2384,94.73038404,0.025317415,5.091328637,0.152969912,0.178287327
619.3009956,99.93835449,2415,94.71664157,0.025096834,5.104956926,0.153304674,0.178401508
619.8017978,99.93792725,2430,94.7028489,0.024943506,5.118653588,0.153554011,0.178497517
620.3022826,99.93765259,2435,94.68899347,0.0248554,5.132410799,0.153740328,0.178595728
620.8031038,99.93670654,2404,94.67481802,0.024904893,5.146497857,0.153779228,0.178684121
621.3041818,99.93670654,2404,94.6609124,0.024963459,5.160284503,0.153839638,0.178803097
621.8056638,99.93692017,2397,94.6468248,0.025027896,5.174262981,0.153884324,0.17891222
622.3085175,99.93774414,2400,94.63292545,0.025044897,5.18804772,0.153981931,0.179026828
622.8103424,99.93829346,2411,94.61903865,0.025005074,5.201829069,0.154127202,0.179132276
623.3124886,99.93939209,2441,94.60517696,0.024946167,5.215579645,0.15429723,0.179243397
623.8125952,99.93997192,2457,94.59120231,0.024839058,5.229453368,0.154505265,0.179344323
624.3146693,99.93966675,2482,94.57718373,0.024862784,5.243372278,0.154581203,0.179443987
624.815914,99.93969727,2486,94.56307731,0.024909241,5.257373516,0.154639934,0.179549175
625.316785,99.93939209,2487,94.54886421,0.024995548,5.271476644,0.154663601,0.179659149
625.8180315,99.9397583,2471,94.53468876,0.025070475,5.285529885,0.154710885,0.17978136
626.3186932,99.94061279,2463,94.52063253,0.025115037,5.299457116,0.154795317,0.179910354
626.8218599,99.94100952,2489,94.506501,0.025163776,5.313476098,0.154859122,0.180022898
627.3240728,99.94223022,2503,94.49257028,0.02512896,5.327292812,0.155007947,0.180136907
627.8243578,99.94152832,2487,94.47838855,0.025162163,5.341373339,0.155075943,0.180238106
628.3260901,99.94134521,2479,94.46421938,0.025224131,5.355426192,0.155130299,0.18035443
628.8287841,99.94146729,2473,94.4501757,0.025271839,5.369349603,0.155202855,0.180474694
629.3296397,99.94134521,2448,94.4361634,0.025289287,5.383250328,0.155296981,0.180586268
629.8303357,99.94165039,2416,94.4221511,0.025242854,5.397170334,0.155435708,0.180678562
630.3310634,99.94091797,2416,94.40803213,0.025173327,5.411198025,0.155596519,0.180769846
630.8313521,99.94015503,2397,94.39375,0.025219376,5.425383512,0.155647112,0.180866488
631.3328658,99.93960571,2397,94.37959965,0.025274131,5.439441188,0.155685033,0.180959164
631.8360894,99.93917847,2413,94.36546185,0.025327128,5.45347649,0.155734535,0.181061663
632.3373997,99.93829346,2416,94.35121737,0.025395065,5.467618873,0.155768692,0.181163757
632.838651,99.93814087,2434,94.33704819,0.0254485,5.481684181,0.155819126,0.181267626
633.3392655,99.93774414,2440,94.32281627,0.02550051,5.49582461,0.155858615,0.181359125
633.8400992,99.93804932,2448,94.30865964,0.025544586,5.509883479,0.155912297,0.181456883
634.3402981,99.9369812,2481,94.29447791,0.025604112,5.523970211,0.155947766,0.181551878
634.8418917,99.93591309,2484,94.28004518,0.025680312,5.53831674,0.155957767,0.181638079
635.3425959,99.93569946,2504,94.26593876,0.02574681,5.552341066,0.155973369,0.181720179
635.8435858,99.93630981,2492,94.25187626,0.025773933,5.566317443,0.156032369,0.181806302
636.3445058,99.93734741,2502,94.23776355,0.025718349,5.580336192,0.156181905,0.181900254
636.8466345,99.93746948,2499,94.2235881,0.025560451,5.594411563,0.156439883,0.182000334
637.3469183,99.93734741,2494,94.2094754,0.025353613,5.608423696,0.156747289,0.182100902
637.8490095,99.93624878,2485,94.19503012,0.025317185,5.622798103,0.156854591,0.182171776
638.350738,99.93637085,2462,94.18067269,0.02530342,5.637059741,0.156964148,0.182267568
638.8521976,99.93704224,2436,94.16626506,0.0253178,5.651362113,0.157055027,0.182372827
639.3525776,99.93859863,2418,94.15210216,0.025314248,5.665425456,0.157158137,0.182472385
639.8543555,99.93951416,2422,94.13763805,0.025308701,5.679799206,0.157254041,0.182562742
640.354513,99.93991089,2444,94.12325552,0.025299671,5.694075473,0.157369333,0.182669004
640.8556241,99.94058228,2437,94.10896084,0.025305599,5.708244753,0.157488805,0.182794404
641.3566678,99.94012451,2419,94.09446536,0.025368164,5.72262085,0.157545624,0.182913788
641.8574357,99.9392395,2408,94.08006401,0.025460662,5.736900648,0.157574683,0.183035345
642.3578995,99.93893433,2416,94.0655246,0.02556448,5.751316518,0.157594403,0.183158883
642.8596556,99.93817139,2378,94.05089734,0.025655298,5.765819697,0.157627666,0.183282964
643.3598871,99.93914795,2354,94.03657756,0.02566887,5.779997215,0.157756355,0.183425225
643.8616622,99.93930054,2376,94.02220131,0.02567514,5.794237114,0.157886441,0.183561581
644.3621701,99.93969727,2389,94.00781878,0.025550631,5.808479288,0.158151306,0.183701937
644.8639068,99.93942261,2377,93.99337977,0.025493263,5.822776794,0.158350173,0.183843436
645.3650228,99.93908691,2381,93.97896586,0.025424642,5.83702957,0.158579925,0.184004567
645.8658239,99.93920898,2379,93.96460216,0.025340999,5.851234897,0.158821945,0.184162944
646.3659471,99.93933105,2353,93.95025728,0.025170512,5.865426323,0.159145885,0.184316397
646.8674128,99.93869019,2332,93.93542922,0.025195342,5.880153029,0.159222412,0.184417754
647.3687367,99.93917847,2355,93.92099021,0.025200575,5.894439791,0.159369423,0.184569998
647.8703585,99.93914795,2353,93.90638805,0.025271484,5.908906488,0.159433976,0.18470546
648.3706859,99.93896484,2358,93.89194277,0.025340953,5.9232151,0.159501176,0.184842129
648.8712057,99.93823242,2356,93.87741591,0.025371434,5.937612276,0.159600377,0.184971811
649.3725786,99.93743896,2367,93.86285768,0.025396892,5.952064736,0.159680691,0.185077583
649.8732574,99.93667603,2353,93.84841867,0.025459982,5.966399509,0.159721834,0.185181816
650.3743916,99.93670654,2336,93.83383534,0.025556489,5.980877401,0.159730769,0.185287258
650.8749968,99.93630981,2344,93.81925828,0.02564516,5.995341741,0.159754815,0.185399975
651.3763226,99.93603516,2381,93.80474398,0.025726159,6.009740341,0.159789524,0.185515683
651.8779704,99.93624878,2397,93.79021084,0.025765461,6.024165255,0.15985844,0.185623901
652.3784768,99.93618774,2391,93.77540788,0.025785068,6.038884364,0.159922686,0.185707754
652.8787158,99.93600464,2407,93.76079317,0.025768308,6.053381948,0.160056572,0.18582488
653.3804991,99.93600464,2442,93.74620984,0.025717525,6.067845374,0.160227262,0.185944787
653.8817705,99.93603516,2467,93.73161396,0.025653713,6.082321694,0.160410637,0.18606435
654.3824771,99.93606567,2483,93.71703062,0.025594935,6.096775921,0.160598522,0.186193457
654.8849626,99.93713379,2489,93.70245984,0.025515473,6.111202039,0.160822649,0.186338122
655.3855593,99.93753052,2496,93.68768825,0.025450606,6.125865179,0.160995961,0.186446567
655.8861898,99.93765259,2488,93.67304844,0.025417202,6.140380155,0.161154199,0.186571401
656.3867462,99.93725586,2464,93.65849021,0.025446329,6.154824216,0.161239244,0.186685573
656.8876316,99.93786621,2437,93.64383158,0.025454378,6.169352376,0.16136167,0.186816048
657.3883476,99.93838501,2417,93.62914784,0.025485542,6.183923861,0.161442756,0.186928298
657.8897296,99.93881226,2427,93.61440763,0.025513175,6.198538574,0.16154062,0.187053795
658.390632,99.9385376,2424,93.59961094,0.025550202,6.213234098,0.161604756,0.187154958
658.8928,99.93795776,2424,93.58469503,0.025621419,6.22804123,0.161642321,0.18726374
659.394288,99.9385376,2425,93.56997992,0.0256464,6.242628139,0.161745542,0.187391942
659.8945059,99.94015503,2433,93.55532129,0.025610459,6.2571413,0.161926956,0.187537415
660.394938,99.9397583,2429,93.54038027,0.025659895,6.271970274,0.16198956,0.187649455
660.896969,99.94085693,2449,93.52575301,0.025677901,6.28646399,0.162105098,0.187782999
661.3996276,99.94168091,2447,93.51104418,0.025688521,6.30104641,0.162220893,0.187909414
661.900086,99.94210815,2454,93.49634789,0.025672755,6.315629172,0.162350182,0.188022937
662.4012106,99.94152832,2420,93.48157631,0.025751094,6.330281704,0.162390897,0.188141991
662.9020994,99.94152832,2390,93.46681099,0.025813744,6.344909959,0.162465303,0.188279047
663.4023429,99.94125366,2388,93.45208961,0.025913205,6.359491328,0.162505858,0.188419063
663.9032941,99.94229126,2379,93.43726155,0.025947657,6.374171068,0.162619729,0.188567386
664.4048551,99.9420166,2373,93.42242721,0.025990161,6.388881362,0.162701269,0.18869143
664.9053487,99.9418335,2366,93.4078125,0.026020206,6.403378909,0.162788385,0.188808591
665.4084685,99.94128418,2369,93.39302209,0.026041495,6.418039639,0.162896778,0.188938273
665.9096705,99.94116211,2365,93.37825678,0.026044253,6.432679583,0.163019387,0.18906364
666.4114577,99.94058228,2372,93.36333459,0.026101256,6.447494433,0.163069723,0.189170979
666.9135826,99.94116211,2419,93.34837475,0.026162003,6.462338533,0.163124716,0.189286719
667.4144709,99.94174194,2461,93.33350276,0.026202196,6.47710635,0.163188692,0.189390888
667.9165751,99.94293213,2511,93.3186747,0.026236624,6.491837038,0.163251639,0.189488263
668.4180255,99.94326782,2504,93.30382781,0.026265205,6.506589309,0.163317675,0.18958288
668.9197392,99.9432373,2481,93.28896837,0.026346383,6.521357972,0.163327271,0.189673654
669.4210798,99.94348145,2458,93.27396461,0.026430766,6.536271312,0.163333314,0.18976408
669.9215866,99.94433594,2452,93.25904869,0.026505007,6.551077001,0.163369298,0.189874305
670.4216053,99.94433594,2424,93.24423318,0.026586307,6.565796861,0.163383649,0.189969956
670.9219742,99.94445801,2438,93.22948042,0.026657515,6.580447259,0.163414804,0.190072319
671.4224522,99.94418335,2439,93.21464608,0.026724721,6.595191766,0.163437429,0.19016215
671.9236579,99.94543457,2431,93.1998243,0.026729296,6.609903993,0.163542414,0.19027171
672.4250674,99.94424438,2402,93.18500251,0.026765558,6.624622697,0.163609234,0.190374792
672.9261035,99.94369507,2380,93.17011797,0.026812747,6.639403951,0.16366533,0.190478077
673.4267201,99.94259644,2315,93.15508283,0.026857258,6.654356709,0.163703201,0.190560459
673.9274142,99.94198608,2304,93.14006652,0.026864989,6.669287554,0.163780942,0.190645931
674.4280915,99.94073486,2263,93.12510668,0.026893781,6.684152761,0.163846781,0.190740562
674.9284417,99.93994141,2262,93.11012801,0.026955441,6.699039039,0.163877507,0.190832948
675.4284555,99.93948364,2294,93.09518072,0.027002633,6.713885737,0.163930907,0.19093354
675.9300955,99.93991089,2332,93.08022716,0.026969885,6.728732478,0.164070479,0.191040364
676.4315607,99.94003296,2336,93.06527359,0.026911246,6.743569333,0.164245826,0.191157072
676.9323005,99.93972778,2311,93.05015688,0.02681696,6.758595392,0.16443077,0.19124773
677.4336936,99.93945313,2315,93.03516566,0.026774459,6.773480932,0.164578946,0.191353405
677.9345755,99.93899536,2332,93.02028112,0.026742615,6.788263552,0.164712708,0.191455323
678.4360414,99.93902588,2329,93.00514558,0.026764351,6.803313651,0.164776415,0.191540766
678.9373698,99.93920898,2339,92.99018574,0.026794538,6.81819162,0.164828099,0.191622637
679.4385877,99.93878174,2321,92.97514433,0.026850689,6.833160535,0.164844449,0.191695138
679.9390131,99.93969727,2336,92.96017821,0.026904459,6.848026429,0.164890899,0.191795358
680.4410994,99.94070435,2330,92.94515562,0.026938071,6.862941491,0.164964815,0.191902886
680.9418062,99.94140625,2338,92.93015813,0.026876589,6.877818179,0.1651471,0.192023689
681.443015,99.94070435,2324,92.91504769,0.02693248,6.892808717,0.165211113,0.192143593
681.9438823,99.94052124,2339,92.89998745,0.027004913,6.907744387,0.16526325,0.192268163
682.444233,99.9418335,2344,92.88495231,0.026956973,6.922630157,0.165460561,0.192417534
682.945504,99.94158936,2374,92.86969127,0.02697969,6.937754479,0.165574566,0.192554256
683.4458855,99.9407959,2405,92.8545369,0.027012064,6.952781107,0.165669931,0.192681995
683.9480432,99.93988037,2439,92.83925703,0.027112834,6.96793132,0.165698818,0.192811652
684.4490578,99.93991089,2455,92.82406501,0.02720677,6.98298713,0.165741089,0.192947859
684.9509348,99.93978882,2482,92.80881024,0.027316799,6.998089232,0.165783728,0.193100527
685.452424,99.94021606,2490,92.79360567,0.027372913,7.013140789,0.165880625,0.193253538
685.9536606,99.94003296,2486,92.77845131,0.027406351,7.028146133,0.165996211,0.193402562
686.4549024,99.93954468,2495,92.76331576,0.027460716,7.043139348,0.166084173,0.193544889
686.9562389,99.93917847,2483,92.74819277,0.027540319,7.058126715,0.166140196,0.193680515
687.4578256,99.93930054,2495,92.73300703,0.027586163,7.07316995,0.166236859,0.193823022
687.9591597,99.93920898,2505,92.71785894,0.02762904,7.088181761,0.166330262,0.193959302
688.460838,99.93930054,2497,92.70272339,0.027685139,7.103177912,0.166413555,0.194098694
688.9637016,99.93933105,2476,92.6875,0.027711566,7.118258851,0.166529583,0.194241149
689.4666416,99.93917847,2493,92.67223896,0.027665735,7.133372547,0.166722763,0.194388498
689.969149,99.9397583,2486,92.65705321,0.027556037,7.148407129,0.166983621,0.194539658
690.4708757,99.9397583,2499,92.64191767,0.027462395,7.163405361,0.167214574,0.194676969
690.9725609,99.93960571,2507,92.62676958,0.027388871,7.178418097,0.167423454,0.194812325
691.4728618,99.93869019,2520,92.61169679,0.027423062,7.193366811,0.167513339,0.194936401
691.9737659,99.93811035,2530,92.59641064,0.027503682,7.208535065,0.16755061,0.195054292
692.4756322,99.93850708,2513,92.58121862,0.027537255,7.223599286,0.167644835,0.19518209
692.9757079,99.93835449,2481,92.56600151,0.027553096,7.238689867,0.167755531,0.195308627
693.4761547,99.93795776,2494,92.55096637,0.027589233,7.253597428,0.167846974,0.195436207
693.9764027,99.93960571,2491,92.5357618,0.027480396,7.268655589,0.168102218,0.195582614
694.4768561,99.9395752,2465,92.52049448,0.027380638,7.283782741,0.168342143,0.195722781
694.9790945,99.93978882,2462,92.50522088,0.027353886,7.298914003,0.168511228,0.195865114
695.4805004,99.93991089,2448,92.48997866,0.027341783,7.314019022,0.168660531,0.196002314
695.9806153,99.94030762,2455,92.47462977,0.027393749,7.329239707,0.168736776,0.196130525
696.4826222,99.94119263,2470,92.45929342,0.027367076,7.344446104,0.168893396,0.196260472
696.9826889,99.94219971,2467,92.444001,0.027166782,7.359618384,0.16921383,0.196380612
697.4830725,99.94235229,2456,92.42873368,0.026975076,7.374772687,0.169518553,0.196493629
697.9835699,99.94250488,2445,92.41346637,0.026828165,7.389913202,0.169792267,0.196620432
698.4846519,99.94262695,2410,92.39818022,0.026727313,7.405075717,0.170016749,0.196744062
698.9847172,99.94238281,2373,92.38269327,0.026723502,7.420458169,0.170125056,0.196848558
699.4877653,99.94241333,2385,92.36726908,0.026757077,7.43574568,0.170228166,0.196985243
699.9893103,99.94229126,2378,92.3518135,0.026809766,7.451073263,0.170303467,0.197113233
700.4899192,99.94241333,2386,92.33642696,0.026836818,7.466327649,0.170408575,0.197245393
700.9903281,99.94320679,2381,92.32095884,0.026857234,7.481657722,0.170526209,0.197383443
701.4908699,99.943573,2357,92.30555974,0.026894235,7.496915212,0.170630814,0.197525049
701.9928065,99.94403076,2358,92.29007279,0.026940857,7.512275273,0.170711079,0.197651936
702.4930695,99.94464111,2336,92.2747741,0.026981103,7.527451177,0.170793624,0.197774727
702.9938774,99.94387817,2357,92.25930597,0.027059272,7.542803407,0.170831348,0.19789062
703.4945451,99.94390869,2352,92.24396335,0.02713441,7.558026889,0.170875347,0.198009757
703.9955692,99.94424438,2351,92.22848268,0.027199012,7.573386018,0.170932289,0.198131301
704.4967985,99.94354248,2333,92.21291416,0.027297557,7.588838545,0.170949741,0.198247298
704.9973969,99.94473267,2357,92.19749623,0.027408964,7.60411991,0.170974891,0.198383855
705.498859,99.94625854,2376,92.18200929,0.027477338,7.619474262,0.171039113,0.198516451
705.9991215,99.94656372,2363,92.16646586,0.027501072,7.634904924,0.17112814,0.198629212
706.4994906,99.94613647,2355,92.15104167,0.027551656,7.650205516,0.171201162,0.198752818
707.0001044,99.94625854,2343,92.13551707,0.027596335,7.665603883,0.171282714,0.198879049
707.502549,99.94747925,2354,92.11996737,0.027652039,7.681022282,0.171358309,0.199010348
708.0037858,99.94766235,2362,92.10444277,0.027732518,7.696395966,0.171428745,0.199161263
708.5047458,99.94873047,2389,92.08894327,0.027774933,7.711731665,0.171550129,0.199325062
709.0065612,99.94909668,2403,92.07334965,0.027787055,7.727143998,0.171719299,0.199506354
709.5090936,99.94909668,2401,92.05770582,0.027833704,7.742625035,0.171835437,0.199669141
710.0110082,99.94866943,2425,92.04215612,0.027960646,7.758011171,0.171872059,0.199832705
710.5132095,99.94921875,2426,92.02658133,0.028021029,7.77343102,0.171966626,0.199987655
711.0142159,99.94976807,2436,92.01110693,0.028032825,7.788757284,0.172102963,0.200135788
711.5157322,99.94906616,2449,91.9955635,0.028092941,7.804181469,0.172162086,0.200255027
712.0161844,99.94955444,2488,91.97991968,0.02815355,7.819703012,0.172223758,0.200377308
712.5169679,99.949646,2511,91.96442018,0.028225009,7.835090018,0.172264792,0.200489801
713.018697,99.94985962,2525,91.94892068,0.0282655,7.850479313,0.172334504,0.200600004
713.5192005,99.94918823,2539,91.93337098,0.028278673,7.865925917,0.172424427,0.2007031
714.0197275,99.94869995,2539,91.91787149,0.028294091,7.881308995,0.172525429,0.20081952
714.5203018,99.94854736,2557,91.90234061,0.028288992,7.896706142,0.172664253,0.200953245
715.0214024,99.94903564,2561,91.88684111,0.028139297,7.912068654,0.172950935,0.201090232
715.5235982,99.94885254,2575,91.87114081,0.028062739,7.927640776,0.173155672,0.201218411
716.0258652,99.94815063,2603,91.85549071,0.028013016,7.943161758,0.173334512,0.201347528
716.5276067,99.9475708,2599,91.83973394,0.028000129,7.958807722,0.173458213,0.201458342
717.0290349,99.94683838,2546,91.82417169,0.028039134,7.974251731,0.173537448,0.201576582
717.5295974,99.94720459,2551,91.80859061,0.028015639,7.989732575,0.173661173,0.201676812
718.0315367,99.94616699,2528,91.79296561,0.028054574,8.005257238,0.173722576,0.20177715
718.5339294,99.94573975,2534,91.77731551,0.028116442,8.020785869,0.173782177,0.201898619
719.0355694,99.94561768,2506,91.76170934,0.028180747,8.036268775,0.173841141,0.202021888
719.5364477,99.9453125,2487,91.74618474,0.028231949,8.051666159,0.173917153,0.202149102
720.0375529,99.94543457,2487,91.73060366,0.028281813,8.067133969,0.173980554,0.202262367
720.5393827,99.94464111,2491,91.71480924,0.028331689,8.082816872,0.174042202,0.202373891
721.0410507,99.94451904,2506,91.69914659,0.028305896,8.098388369,0.174159149,0.202465045
721.5430637,99.9440918,2505,91.68335843,0.028300427,8.114095401,0.174245738,0.202546165
722.0442169,99.94436646,2516,91.66777108,0.028305265,8.129578884,0.174344767,0.202650032
722.5461901,99.94451904,2535,91.65213981,0.028335201,8.145116651,0.174408339,0.20274354
723.0477022,99.94430542,2519,91.63640186,0.028389296,8.160761521,0.174447325,0.202836621
723.5493885,99.94476318,2518,91.62080823,0.028388533,8.176247161,0.174556073,0.202944606
724.0501949,99.94512939,2512,91.60503263,0.028350254,8.191923603,0.174693513,0.203043767
724.5508751,99.94393921,2467,91.58914408,0.028384136,8.207743786,0.174728001,0.203112137
725.0526448,99.9437561,2433,91.57342495,0.028420714,8.223361868,0.174792468,0.203213182
725.5534975,99.94390869,2435,91.5575866,0.02846634,8.239109897,0.174837166,0.203303506
726.0535431,99.94598389,2428,91.54196787,0.028458457,8.254622255,0.174951417,0.203409874
726.5550398,99.94680786,2436,91.52618599,0.02840021,8.270293479,0.175120318,0.203520528
727.0562832,99.94708252,2430,91.51044804,0.028395172,8.285935747,0.175221038,0.20361621
727.5579704,99.94732666,2412,91.49474147,0.02837897,8.301547388,0.175332176,0.203711146
728.0590035,99.94805908,2425,91.47900351,0.028385496,8.317191992,0.175418998,0.203804494
728.5612472,99.94906616,2416,91.46330949,0.028253204,8.332786303,0.175651005,0.203904209
729.0623551,99.95016479,2416,91.44767821,0.027970316,8.348316913,0.176034558,0.204004874
729.5633098,99.95074463,2411,91.43196536,0.027699344,8.363918752,0.176416543,0.204115887
730.0639036,99.95092773,2413,91.41620231,0.027576018,8.379567339,0.176654335,0.204230353
730.5640912,99.95101929,2417,91.40037651,0.027460912,8.395274623,0.17688796,0.204348872
731.0654702,99.95095825,2418,91.38458835,0.027420237,8.410964822,0.177026588,0.204446825
731.5661967,99.95135498,2404,91.3689006,0.027308171,8.426547033,0.177244194,0.204552365
732.0681143,99.9520874,2407,91.35318148,0.027075551,8.44218359,0.177559383,0.204634934
732.5681776,99.95202637,2417,91.3374749,0.027023132,8.457793626,0.177708343,0.204731475
733.0693651,99.95129395,2413,91.32168675,0.027058046,8.473496847,0.17775836,0.204816406
733.5705401,99.95074463,2393,91.30576054,0.027132906,8.489328288,0.177778264,0.20491117
734.0719914,99.95031738,2349,91.28983434,0.027204282,8.505163789,0.177797592,0.205001874
734.5729161,99.95025635,2337,91.27399598,0.027292103,8.520901759,0.177810154,0.205102257
735.0729734,99.95080566,2303,91.25824548,0.027385234,8.53655223,0.177817054,0.205202288
735.5731834,99.95028687,2280,91.24244478,0.02747861,8.552251137,0.177825474,0.205304084
736.0741083,99.95040894,2250,91.22656878,0.027567904,8.568030162,0.177833159,0.205401063
736.5757295,99.95095825,2241,91.21089357,0.027637785,8.583614414,0.177854227,0.205492012
737.0762978,99.95147705,2221,91.19510542,0.027613481,8.599304162,0.177976935,0.205590416
737.5768652,99.95196533,2248,91.17932982,0.027531874,8.614998857,0.17813945,0.205671324
738.078873,99.95291138,2240,91.16354167,0.027356692,8.630700463,0.178401178,0.20575787
738.581436,99.95236206,2244,91.14764684,0.0272337,8.646517702,0.178601761,0.205835461
739.0821563,99.95117188,2252,91.13175201,0.027215711,8.662344961,0.17868732,0.205903031
739.5842428,99.95074463,2261,91.11583208,0.027186162,8.678197519,0.178784241,0.205970403
740.0851211,99.95126343,2290,91.10011295,0.027091778,8.693840499,0.178954772,0.20604655
740.5858608,99.95028687,2306,91.08426205,0.027021207,8.709620317,0.179096427,0.206117634
741.0871234,99.94946289,2317,91.06848017,0.026932835,8.725323762,0.179263232,0.206196067
741.5876791,99.9487915,2335,91.05267947,0.026875722,8.741044237,0.179400573,0.206276295
742.0894974,99.94888306,2377,91.03681601,0.026759387,8.75683212,0.179592479,0.206351866
742.5895747,99.94833374,2392,91.02097766,0.026665353,8.77262409,0.179732896,0.206398249
743.0911467,99.94790649,2388,91.00520206,0.026593575,8.788337107,0.17986726,0.206460835
743.5914904,99.94799805,2413,90.98942018,0.026512171,8.804041906,0.180025743,0.206537914
744.0931549,99.94830322,2443,90.97360693,0.026415544,8.819779858,0.180197671,0.206613215
744.5943037,99.94747925,2453,90.95764307,0.026371207,8.835698041,0.180287679,0.206658886
745.0956736,99.9475708,2470,90.94178589,0.026315249,8.8514763,0.180422557,0.206737806
745.5957471,99.94729614,2466,90.92597264,0.02628938,8.867208415,0.180529565,0.206818945
746.0972444,99.94689941,2481,90.90994603,0.026259432,8.883155339,0.180639195,0.206898627
746.5981978,99.94631958,2476,90.8939508,0.026264381,8.899066888,0.180717928,0.206982309
747.0984463,99.9460144,2478,90.87811245,0.026296761,8.914817856,0.180772933,0.207069694
747.6006574,99.94641113,2488,90.86214859,0.026307188,8.930680345,0.180863873,0.207171061
748.1016412,99.94656372,2504,90.84622239,0.026258188,8.946501442,0.181017981,0.207276169
748.6026948,99.94735718,2506,90.83040286,0.026146805,8.96221357,0.181236763,0.207383568
749.1048026,99.94766235,2501,90.81439508,0.025990969,8.978127617,0.181486334,0.207477303
749.6055269,99.9480896,2495,90.7984124,0.025900603,8.994017118,0.18166988,0.207570483
750.1069973,99.94790649,2509,90.78242344,0.02586923,9.009921075,0.181786251,0.207655481
750.6073091,99.94818115,2512,90.76657254,0.025808354,9.025674261,0.181944845,0.207753199
751.1096936,99.94790649,2511,90.75054593,0.02571216,9.041610733,0.182131174,0.207843334
751.609739,99.94750977,2524,90.7346511,0.025710799,9.057410112,0.182227984,0.207938783
752.1108237,99.94708252,2536,90.71875,0.025743115,9.07321903,0.182287855,0.20803097
752.6124979,99.94662476,2541,90.70276104,0.025792556,9.089111898,0.182334502,0.208127058
